price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,is_renovated
336000.0,3,1.5,1240,5000,1.0,0,2,3,7,1240,0,1964,98106,47.5659,-122.36,1050,5000,true
415000.0,2,1.0,670,6000,1.0,0,0,5,6,670,0,1949,98118,47.561,-122.275,1240,5040,true
380000.0,0,0.0,1470,979,3.0,0,2,3,8,1470,0,2006,98133,47.7145,-122.356,1470,1399,true
350000.0,3,1.5,1320,4400,1.0,0,0,3,6,1320,0,1909,98112,47.6231,-122.292,1350,4400,true
1.32e6,4,5.25,6110,10369,2.0,0,0,3,11,6110,0,2005,98059,47.5285,-122.135,4190,10762,true
765000.0,3,1.75,2440,5800,1.0,0,3,4,8,1320,1120,1945,98199,47.6474,-122.412,2530,5800,true
527000.0,4,2.5,2900,6736,2.0,0,0,3,8,2900,0,2013,98059,47.4954,-122.152,2900,6736,true
524000.0,4,2.75,2310,5000,1.5,0,0,5,8,1480,830,1908,98118,47.5502,-122.268,1100,5000,true
448000.0,2,1.0,1110,5413,1.0,0,0,3,6,890,220,1937,98115,47.6925,-122.32,1300,5413,true
775000.0,4,3.25,4100,241322,2.0,0,0,3,9,2500,1600,1981,98072,47.7302,-122.096,3770,87821,true
176500.0,3,1.0,930,9900,1.5,0,0,4,5,930,0,1910,98032,47.3745,-122.231,930,7200,true
750000.0,4,2.25,2420,11120,1.0,0,2,4,8,1620,800,1952,98146,47.4954,-122.366,2210,8497,true
1.265e6,4,2.25,2870,6000,1.0,0,0,5,8,1730,1140,1951,98112,47.6362,-122.282,2370,5500,true
250000.0,3,1.0,1480,6750,1.0,0,0,3,7,1480,0,1958,98146,47.505,-122.366,1480,7594,true
759000.0,3,2.75,1960,6390,1.5,0,2,5,8,1960,0,1900,98122,47.6032,-122.285,2440,5870,true
640000.0,3,2.0,1470,4640,1.5,0,0,4,7,1470,0,1926,98199,47.6398,-122.393,1700,5000,true
990000.0,3,3.25,2460,4182,2.0,0,0,5,8,2100,360,1910,98115,47.6782,-122.311,2370,4284,true
395000.0,4,1.75,1960,7945,1.0,0,0,4,7,980,980,1946,98125,47.7326,-122.291,1290,7945,true
275000.0,2,1.5,1160,1103,2.0,0,0,3,7,890,270,2006,98133,47.7677,-122.315,1160,1086,true
390000.0,3,2.5,1910,4755,2.0,0,0,3,8,1910,0,1997,98059,47.4956,-122.162,2460,6099,true
752500.0,5,2.75,2720,4680,1.5,0,0,4,8,1710,1010,1913,98107,47.6612,-122.363,1670,4800,true
450000.0,2,1.0,1020,5000,1.5,0,0,4,6,1020,0,1906,98107,47.6725,-122.396,1490,5000,true
473000.0,2,1.0,900,5100,1.0,0,0,4,7,900,0,1909,98117,47.6804,-122.378,1400,5100,true
178500.0,3,1.75,1120,10450,1.0,0,0,3,7,1120,0,1973,98045,47.4418,-121.772,1250,10414,true
485000.0,3,2.5,2340,59058,1.0,0,0,3,8,2340,0,1985,98038,47.4052,-122.028,2700,37263,true
215000.0,3,1.5,1410,8415,1.0,0,0,4,7,780,630,1982,98023,47.2914,-122.368,1440,7361,true
589000.0,4,1.75,1920,4862,1.0,0,0,5,7,1060,860,1919,98116,47.5747,-122.384,1840,4862,true
325000.0,4,1.75,1370,9993,1.0,0,0,3,6,1370,0,1918,98028,47.7572,-122.228,1650,11592,true
580000.0,3,2.5,1590,1937,2.5,0,0,3,8,1590,0,2004,98116,47.5903,-122.388,1620,2022,true
181100.0,4,1.75,1850,7500,1.0,0,0,3,7,1850,0,1954,98198,47.4217,-122.333,1460,7500,true
345000.0,3,2.0,1430,4200,1.0,0,0,4,7,830,600,1908,98199,47.6462,-122.384,1540,5000,true
781000.0,3,1.75,1940,8729,1.0,0,0,3,8,1460,480,1960,98125,47.7027,-122.282,2250,9165,true
402500.0,4,1.0,1270,3630,1.5,0,0,3,7,1270,0,1903,98122,47.6135,-122.307,1420,4848,true
426000.0,3,1.5,1380,7200,1.0,0,0,3,7,1080,300,1948,98106,47.5292,-122.348,1220,7200,true
389000.0,3,2.5,1720,4515,2.0,0,0,3,7,1720,0,2005,98065,47.5426,-121.879,2220,4618,true
670000.0,6,3.0,4050,36171,2.0,0,0,4,8,2620,1430,1970,98027,47.4708,-122.015,3660,42874,true
1.506e6,4,3.25,3660,5800,2.5,0,0,3,10,3360,300,1909,98112,47.6283,-122.312,3240,5800,false
288400.0,3,2.25,1870,3230,2.0,0,0,3,7,1870,0,1997,98056,47.4915,-122.167,1620,3363,true
700000.0,4,2.0,2230,4635,1.5,0,0,5,7,1510,720,1908,98103,47.682,-122.349,1520,4635,true
830000.0,4,3.0,2020,6000,1.0,0,0,3,8,1220,800,1968,98199,47.6563,-122.401,1400,6000,false
1.899e6,2,2.75,3690,32044,2.0,1,4,3,12,3690,0,1989,98166,47.4485,-122.369,2310,26988,true
350500.0,2,1.0,1450,6380,1.0,0,0,3,7,1450,0,1967,98115,47.6924,-122.321,1240,6380,true
431000.0,3,1.75,1630,9000,1.0,0,0,4,7,1630,0,1956,98166,47.4521,-122.36,1600,11120,true
485000.0,3,2.5,1840,8250,1.0,0,1,3,8,1340,500,1958,98177,47.7767,-122.378,1970,7920,true
780000.0,3,1.5,1620,7500,1.0,0,2,4,8,1620,0,1949,98117,47.7014,-122.381,2440,7800,true
720000.0,2,1.5,1840,9000,1.0,0,2,3,8,1340,500,1957,98136,47.5281,-122.388,1880,7560,true
415000.0,3,1.0,1360,73616,1.0,0,0,3,7,1360,0,1971,98072,47.7528,-122.119,2040,50965,true
480000.0,4,1.0,2080,5500,1.0,0,0,3,7,1040,1040,1941,98117,47.6838,-122.386,1280,4000,true
452250.0,4,2.25,2550,10000,1.0,0,0,4,7,1560,990,1979,98028,47.77,-122.259,2440,10000,true
316000.0,3,2.5,2550,8170,2.0,0,0,3,8,2550,0,1985,98023,47.311,-122.345,1840,8823,true
700000.0,2,1.0,1160,17635,1.0,1,4,3,6,1160,0,1945,98178,47.5117,-122.248,1510,13122,true
285000.0,4,2.0,1760,5500,1.0,0,1,3,7,780,980,1925,98118,47.5183,-122.265,1510,5500,false
575000.0,3,1.75,1720,4050,1.0,0,0,5,7,860,860,1906,98115,47.6782,-122.314,1720,4410,true
590000.0,3,2.25,2300,12430,1.0,0,2,4,8,1580,720,1960,98166,47.435,-122.347,2500,12430,true
587500.0,4,1.75,2500,20868,1.0,0,2,3,8,1600,900,1956,98166,47.431,-122.338,2170,15026,true
364000.0,4,2.25,1750,10270,1.5,0,0,4,8,1750,0,1968,98155,47.7612,-122.31,1750,10127,true
490000.0,3,2.5,1890,10190,2.0,0,0,3,8,1890,0,1986,98074,47.6478,-122.061,2080,9794,true
410000.0,3,2.25,1800,36704,1.0,0,0,4,8,1360,440,1978,98027,47.4688,-122.013,2730,36404,true
520000.0,3,2.5,2160,4297,2.0,0,0,3,9,2160,0,1999,98029,47.5476,-122.012,2160,3968,true
389000.0,3,1.0,1380,6591,1.0,0,0,4,7,1380,0,1947,98133,47.7164,-122.351,1610,6594,true
450000.0,2,1.0,1180,6000,1.0,0,0,3,7,1180,0,1910,98119,47.6531,-122.373,1600,6000,true
325000.0,3,2.5,2550,4240,2.0,0,0,3,7,2550,0,2006,98031,47.3986,-122.169,2550,4240,true
660000.0,2,1.0,1070,5000,1.0,0,0,3,7,1070,0,1924,98103,47.6631,-122.337,1400,4000,true
850000.0,3,2.25,2870,8170,2.0,0,0,3,10,2250,620,1995,98136,47.5363,-122.385,1310,8170,true
285000.0,3,2.5,1940,9874,2.0,0,0,3,7,1940,0,1990,98042,47.3794,-122.113,1860,8875,true
395000.0,2,1.0,870,3121,1.0,0,0,4,7,870,0,1923,98107,47.6659,-122.369,1570,1777,true
440000.0,3,2.0,1550,2401,2.0,0,0,3,7,1550,0,1996,98103,47.6545,-122.348,1550,3446,true
249000.0,3,1.75,1400,5648,1.5,0,0,5,6,1400,0,1917,98056,47.5133,-122.196,2320,9420,true
635000.0,3,1.75,1210,4400,1.5,0,0,4,8,1210,0,1930,98105,47.6621,-122.288,2020,3750,true
515000.0,3,2.5,3430,48993,2.0,0,0,3,9,3430,0,2001,98001,47.2609,-122.27,2460,36256,true
1.4e6,3,3.25,3020,6073,2.0,0,0,4,9,3020,0,1954,98112,47.6332,-122.29,3020,7700,true
200000.0,2,1.0,950,8100,1.0,0,0,3,6,950,0,1955,98166,47.4572,-122.351,1620,7630,true
1.135e6,4,2.75,3370,8103,1.0,0,3,3,9,1970,1400,1970,98136,47.5232,-122.383,2120,6360,false
445000.0,4,1.0,1460,4600,1.0,0,2,3,6,780,680,1946,98126,47.566,-122.38,1560,4600,true
555000.0,3,1.5,1740,4200,1.5,0,0,4,7,1640,100,1920,98117,47.6782,-122.361,1660,3750,true
537000.0,4,2.0,1720,6413,1.0,0,0,4,7,860,860,1950,98116,47.5734,-122.395,1280,6413,true
315000.0,3,1.75,1480,7500,1.0,0,0,4,7,1480,0,1968,98055,47.4629,-122.187,1480,7500,true
805000.0,5,2.5,3320,7266,2.0,0,0,3,9,3320,0,2000,98075,47.5862,-122.054,3060,10269,true
414000.0,4,2.5,3490,9030,1.5,0,0,4,8,3490,0,1969,98023,47.3198,-122.386,2540,8400,true
375000.0,2,1.5,1160,1648,2.0,0,0,3,7,1160,0,2002,98144,47.5916,-122.293,1458,2351,true
401000.0,4,1.75,3010,12523,1.0,0,0,3,8,1780,1230,1952,98125,47.707,-122.316,2040,7560,true
210000.0,3,1.0,1030,4583,1.0,0,0,3,7,1030,0,1967,98198,47.4231,-122.329,1730,8023,true
365000.0,2,1.0,980,5110,1.0,0,0,4,7,780,200,1939,98115,47.7002,-122.314,1430,5110,true
178000.0,5,1.5,1990,18200,1.0,0,0,3,7,1990,0,1960,98178,47.4938,-122.262,1860,8658,true
710000.0,2,1.0,1790,4000,1.0,0,0,4,7,1040,750,1923,98112,47.6405,-122.301,1310,4000,true
255000.0,2,1.0,810,7980,1.0,0,0,1,6,810,0,1928,98146,47.489,-122.337,1440,7980,true
528000.0,5,2.25,2940,38009,1.0,0,0,3,8,1700,1240,1977,98077,47.7653,-122.077,2620,38300,true
537000.0,4,4.25,4883,26040,2.0,0,3,3,10,3859,1024,2006,98092,47.263,-122.216,3736,9870,true
442000.0,4,1.5,1360,6110,1.0,0,0,3,7,1010,350,1955,98116,47.5755,-122.396,1520,6110,true
375000.0,3,1.75,1370,19550,1.0,0,0,3,7,1370,0,1978,98014,47.7002,-121.912,1430,17550,false
637250.0,4,2.5,2120,3220,2.0,0,0,3,9,2120,0,2005,98052,47.6662,-122.083,2120,3547,true
427500.0,3,1.75,1240,7200,1.0,0,0,5,7,1240,0,1942,98136,47.5142,-122.389,1640,7200,true
700000.0,4,2.5,2770,89298,2.0,0,0,3,8,2770,0,2004,98053,47.6624,-122.01,2650,89298,true
680000.0,3,1.75,1660,5750,1.0,0,0,4,7,1080,580,1909,98116,47.5843,-122.385,2060,5560,true
393820.0,2,2.0,1170,8251,1.0,0,0,3,7,1170,0,1941,98115,47.6873,-122.291,1360,6798,true
525000.0,4,2.75,2470,7200,1.0,0,0,5,7,1350,1120,1940,98108,47.5631,-122.317,1500,6000,true
505000.0,2,1.75,1310,3816,1.0,0,0,2,7,1110,200,1929,98117,47.679,-122.368,1510,3816,true
555565.0,3,2.0,1670,11337,1.0,0,1,4,7,1670,0,1959,98033,47.6602,-122.188,2210,11337,true
650000.0,3,1.75,1660,10819,1.0,0,0,4,7,1240,420,1942,98177,47.7045,-122.379,3110,11853,true
632500.0,5,3.25,3500,7254,2.0,0,0,3,8,2760,740,2005,98065,47.5444,-121.881,2820,6317,true
269000.0,3,2.5,1440,3800,2.0,0,0,3,7,1440,0,2005,98038,47.3606,-122.039,1890,3819,true
405000.0,4,2.75,2360,7716,1.0,0,0,3,7,1390,970,1978,98034,47.7301,-122.223,2160,8794,true
845000.0,3,3.5,3460,15745,2.0,0,0,3,10,3460,0,1986,98077,47.7262,-122.06,3350,14825,true
234000.0,3,1.0,1750,8820,1.0,0,0,4,7,1750,0,1961,98032,47.3608,-122.29,1400,9600,true
638000.0,4,1.75,1470,4236,1.5,0,0,4,7,1470,0,1946,98107,47.6692,-122.399,1480,5400,true
290000.0,3,1.75,1710,10950,1.0,0,0,3,7,1060,650,1967,98045,47.4678,-121.745,1180,10950,true
262000.0,1,0.75,520,12981,1.0,0,0,5,3,520,0,1920,98022,47.2082,-121.995,1340,12233,true
270000.0,4,2.5,2350,5835,2.0,0,0,3,8,2350,0,2003,98042,47.3494,-122.153,3010,5772,true
875000.0,4,2.25,2380,4876,2.0,0,0,4,9,2240,140,1948,98117,47.6822,-122.4,1780,4559,true
299000.0,3,2.25,1920,7840,2.0,0,0,4,8,1920,0,1982,98032,47.3631,-122.276,2170,7210,true
551000.0,3,1.0,1580,6000,1.0,0,0,5,7,1580,0,1947,98027,47.5286,-122.032,1580,6000,true
350000.0,3,2.75,3070,5280,2.0,0,1,3,7,2360,710,1950,98166,47.4486,-122.353,2570,18983,false
1.901e6,3,2.5,2660,13367,2.0,0,2,3,10,2660,0,1992,98004,47.6501,-122.217,2660,13367,true
511718.0,2,1.75,1700,5000,1.0,0,0,3,6,850,850,1915,98117,47.6787,-122.363,1690,5000,true
965000.0,4,3.25,5010,49222,2.0,0,0,5,9,3710,1300,1978,98027,47.5489,-122.092,3140,54014,true
475000.0,4,2.25,2680,4673,2.0,0,0,3,7,2680,0,1999,98011,47.7539,-122.219,2460,4645,true
1.062e6,4,2.75,2720,4000,1.5,0,2,5,8,1840,880,1928,98117,47.6797,-122.359,1600,4000,true
252000.0,2,1.0,940,15450,1.0,0,0,4,6,940,0,1926,98070,47.4408,-122.461,1370,34820,true
580000.0,6,2.5,3596,13700,1.0,0,0,5,8,1798,1798,1964,98166,47.4388,-122.339,1894,10500,true
374950.0,2,2.25,1240,1172,2.0,0,0,3,8,1000,240,2008,98144,47.5877,-122.316,1260,1111,true
739000.0,5,4.0,4660,9900,2.0,0,2,4,9,2600,2060,1979,98056,47.5135,-122.2,3380,9900,true
271000.0,4,1.75,1710,7200,1.0,0,0,5,7,910,800,1975,98031,47.3967,-122.174,1730,7200,true
230000.0,2,1.0,930,7550,1.0,0,0,3,6,930,0,1986,98168,47.4866,-122.303,1370,10176,true
210000.0,3,2.25,1430,9150,1.0,0,0,3,7,1070,360,1984,98023,47.3239,-122.35,1430,6364,true
350000.0,3,2.75,1650,5700,2.0,0,0,4,7,1650,0,1988,98166,47.4563,-122.348,1320,7620,true
491500.0,3,2.25,1560,12000,1.0,0,0,4,7,1110,450,1968,98034,47.7256,-122.166,2190,4612,true
325000.0,3,2.5,1870,9825,1.0,0,0,4,7,1250,620,1994,98045,47.4639,-121.744,1380,11475,true
190000.0,3,2.0,1320,7625,1.0,0,0,3,7,1320,0,1987,98038,47.3635,-122.045,1420,7500,true
658600.0,4,2.0,1400,4690,1.5,0,0,4,7,1400,0,1945,98117,47.6826,-122.378,1400,4690,true
299950.0,3,1.5,1940,8951,1.0,0,0,3,7,1300,640,1958,98168,47.473,-122.328,2000,8319,true
464000.0,5,2.0,2000,3000,1.5,0,0,3,6,1200,800,1931,98122,47.6028,-122.298,1330,4000,true
308000.0,3,1.0,1640,18144,1.5,0,0,3,6,1640,0,1942,98168,47.5027,-122.33,1500,9065,true
625000.0,3,1.0,1020,7650,1.0,0,0,3,6,1020,0,1919,98033,47.6795,-122.202,1870,5500,true
240000.0,3,1.75,1630,9450,1.0,0,0,4,7,1080,550,1977,98032,47.3729,-122.295,1280,9100,true
530000.0,4,2.5,2940,35996,2.0,0,0,3,9,2940,0,1995,98042,47.3401,-122.067,2890,35089,true
1.0e6,5,4.5,2120,8944,2.0,1,4,5,8,2120,0,1939,98006,47.5488,-122.197,2870,8944,false
439000.0,1,1.0,790,2400,1.0,0,0,3,7,790,0,1918,98122,47.6178,-122.299,1580,2566,true
575000.0,4,1.75,2020,6200,1.0,0,0,4,6,1010,1010,1948,98133,47.7013,-122.35,1440,4158,true
418000.0,3,1.75,1530,7238,1.0,0,0,3,7,1530,0,1959,98155,47.7629,-122.315,1580,7238,true
1.208e6,4,3.75,3250,10949,2.0,0,0,4,9,2940,310,1930,98004,47.639,-122.219,2340,15234,false
1.1e6,4,3.75,2930,3200,1.5,0,0,5,9,2130,800,1925,98119,47.643,-122.359,1900,4320,true
1.9e6,3,3.75,3150,8550,2.0,0,0,3,10,3150,0,2007,98112,47.6387,-122.284,2510,8550,true
580000.0,3,2.5,2180,40278,2.0,0,0,3,9,2180,0,1985,98072,47.733,-122.09,2630,40000,true
380000.0,2,1.0,1040,7372,1.0,0,0,5,7,840,200,1939,98126,47.5285,-122.378,1930,5150,true
256000.0,3,1.0,880,5375,1.0,0,0,4,5,880,0,1924,98055,47.4858,-122.202,980,4838,true
349950.0,3,1.0,1400,7066,1.0,0,0,3,8,1400,0,1957,98125,47.7127,-122.325,1400,7320,true
691500.0,4,2.5,2600,7200,2.0,0,0,3,7,2600,0,1962,98115,47.6944,-122.274,1790,6175,false
556000.0,3,1.75,1590,2500,1.5,0,0,4,7,1190,400,1908,98105,47.6668,-122.299,1420,3800,true
218000.0,3,2.25,1610,7084,1.0,0,0,4,8,1280,330,1968,98023,47.3146,-122.384,2170,8505,true
425000.0,4,2.0,1390,4500,1.5,0,0,5,7,1390,0,1908,98108,47.5552,-122.311,1900,5460,true
935000.0,3,3.25,3710,38509,2.0,0,0,3,10,3710,0,1998,98014,47.693,-121.868,1680,25865,true
732000.0,4,1.75,2360,11300,1.0,0,0,4,9,2360,0,1974,98006,47.5728,-122.163,2290,11951,true
805500.0,3,1.0,1440,10330,1.0,0,0,4,7,1440,0,1952,98004,47.6245,-122.193,2080,10327,true
507250.0,3,1.75,1400,5750,1.0,0,2,3,6,1100,300,1915,98126,47.5659,-122.38,1500,5175,true
800000.0,4,2.5,4600,67369,2.0,0,0,3,10,4600,0,1990,98053,47.6417,-121.992,4600,67369,true
600000.0,3,2.25,2100,8276,2.0,0,1,4,8,2100,0,1979,98008,47.6068,-122.112,2420,18135,true
627800.0,4,1.75,2010,12044,1.0,0,0,3,9,2010,0,1982,98074,47.6446,-122.068,2200,11144,true
660000.0,2,2.25,2550,6000,2.0,0,0,5,7,1860,690,1902,98115,47.6739,-122.323,2010,4000,true
153503.0,2,2.5,1240,3649,2.0,0,0,3,7,1240,0,1986,98003,47.3241,-122.322,1400,3721,true
456500.0,3,2.25,2090,9163,1.0,0,0,3,7,1460,630,1975,98034,47.7334,-122.167,1960,7713,true
1.306e6,5,2.5,2770,8100,2.0,0,0,3,9,2770,0,2002,98004,47.6341,-122.208,2070,8100,true
843500.0,3,2.5,3560,11448,2.0,0,0,3,11,3560,0,1997,98052,47.7126,-122.104,3290,11506,true
625000.0,3,1.0,1240,4080,1.0,0,0,3,7,1240,0,1925,98103,47.667,-122.333,2060,4080,true
527000.0,2,1.75,1640,4080,1.0,0,0,3,7,840,800,1921,98105,47.6645,-122.326,1980,4080,true
1.965e6,5,3.75,3940,13738,1.5,0,3,4,9,3940,0,1951,98004,47.6203,-122.212,2370,13320,true
1.003e6,5,2.5,3150,50094,2.0,0,0,4,9,3150,0,1969,98005,47.6387,-122.177,3600,48787,true
855000.0,4,3.0,2550,5300,2.0,0,0,3,8,1720,830,1908,98117,47.6786,-122.367,1590,4505,false
725000.0,4,3.25,3940,27591,2.0,0,3,3,9,3440,500,2000,98059,47.5157,-122.116,3420,29170,true
315000.0,1,1.0,580,7200,1.0,0,0,3,6,580,0,2000,98126,47.5249,-122.373,1360,7560,true
180000.0,3,1.75,1330,16000,1.0,0,0,3,7,1330,0,1978,98001,47.28,-122.257,1330,14374,true
700000.0,2,1.0,930,5000,1.0,0,3,3,7,930,0,1926,98136,47.5333,-122.388,1760,5228,false
476500.0,3,1.0,1060,8625,2.0,0,0,4,7,1060,0,1962,98033,47.6615,-122.179,2010,8901,false
193000.0,3,1.5,1180,9048,1.0,0,0,3,7,1180,0,1960,98148,47.4327,-122.328,1460,8942,true
295000.0,4,2.5,1850,6663,2.0,0,0,3,7,1850,0,1990,98030,47.3618,-122.195,1850,6417,true
363000.0,2,1.0,820,4880,1.0,0,0,4,6,820,0,1925,98136,47.5483,-122.394,1320,4880,true
875000.0,4,2.5,3600,21794,2.0,0,0,4,11,3600,0,1990,98077,47.7121,-122.072,3410,19864,true
257200.0,3,2.0,1850,8250,1.0,0,0,4,7,1150,700,1952,98002,47.3066,-122.209,1580,7153,true
555000.0,3,2.0,2240,11250,1.0,0,0,3,8,2240,0,1968,98008,47.6371,-122.119,2200,12500,true
380000.0,3,2.25,1860,15559,2.0,0,0,4,7,1860,0,1963,98022,47.1559,-121.646,1110,11586,true
282000.0,4,2.75,2390,7330,2.0,0,0,3,7,2390,0,1989,98023,47.3061,-122.359,1980,6735,true
545000.0,4,2.5,2040,6034,2.0,0,0,3,7,2040,0,1990,98115,47.6952,-122.323,1380,5986,true
550000.0,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,98115,47.6779,-122.294,2090,5000,true
921500.0,3,1.5,1900,5000,1.5,0,0,3,7,1640,260,1926,98115,47.6779,-122.294,2090,5000,true
885000.0,3,1.5,2200,2880,2.0,0,0,5,7,1440,760,1904,98112,47.6308,-122.312,2440,4640,true
820000.0,4,2.25,2280,6660,1.5,0,2,3,8,1960,320,1940,98119,47.6503,-122.368,1720,5336,false
289000.0,3,1.0,1090,7315,1.0,0,0,5,6,1090,0,1981,98056,47.494,-122.165,1090,5800,true
334000.0,1,1.0,670,5750,1.0,0,0,3,7,670,0,1942,98116,47.5624,-122.394,1170,5750,false
206000.0,3,1.0,1050,5233,1.0,0,0,5,5,1050,0,1906,98010,47.3106,-121.999,970,7500,true
491950.0,3,2.25,2090,10733,1.0,0,0,3,7,1440,650,1958,98115,47.6971,-122.281,1740,8100,true
430000.0,3,2.5,2030,7770,2.0,0,0,3,8,2030,0,2003,98024,47.5253,-121.93,1360,10782,true
208000.0,3,2.0,1250,7995,1.0,0,0,4,7,1250,0,1980,98042,47.3684,-122.092,1540,7650,true
245000.0,4,2.25,2600,6390,1.0,0,0,3,8,1390,1210,1978,98023,47.3174,-122.366,2110,6700,true
426000.0,2,1.0,640,2500,1.0,0,0,4,6,640,0,1918,98117,47.6776,-122.361,1460,4200,true
400000.0,3,2.5,2120,3742,2.0,0,0,3,7,2120,0,2006,98059,47.4787,-122.129,2250,4696,true
553000.0,3,1.0,1330,5100,1.0,0,0,3,7,900,430,1942,98115,47.6837,-122.291,1500,5100,true
296000.0,2,1.0,750,4680,1.0,0,0,3,5,750,0,1948,98117,47.6919,-122.371,1450,4400,true
428000.0,3,2.5,2230,32660,1.0,0,0,4,8,2230,0,1977,98042,47.3321,-122.105,2400,33120,true
325000.0,4,2.5,1890,6156,1.0,0,0,3,7,980,910,1980,98106,47.551,-122.356,1590,6954,true
294000.0,2,1.0,820,6366,1.0,0,0,5,6,820,0,1952,98133,47.7512,-122.34,1580,10169,true
410000.0,3,1.75,1880,8424,1.0,0,0,4,7,1380,500,1977,98059,47.5116,-122.161,1970,8523,true
590000.0,4,4.25,2360,57514,2.0,0,0,4,8,2360,0,1939,98003,47.2843,-122.294,2037,35733,false
445000.0,3,2.25,1850,4050,2.0,0,0,4,7,1850,0,1985,98029,47.5669,-122.017,1650,4468,true
921000.0,4,2.5,2310,5362,2.0,0,4,4,8,2010,300,1928,98122,47.6044,-122.284,2530,5960,true
496000.0,3,1.5,2520,37616,1.0,0,0,3,8,2520,0,1955,98045,47.4777,-121.763,1470,33750,true
95000.0,2,1.0,800,8550,1.0,0,0,3,7,800,0,1947,98198,47.4075,-122.294,1490,8550,true
359000.0,4,1.75,1580,6396,1.0,0,0,4,6,790,790,1945,98126,47.5378,-122.369,1180,6396,true
452500.0,3,2.5,2430,88426,1.0,0,0,4,7,1570,860,1985,98045,47.4828,-121.718,1560,56827,true
555000.0,4,1.75,2350,6200,1.5,0,0,4,7,1410,940,1946,98116,47.559,-122.397,1800,6150,true
549900.0,5,3.0,3800,42316,1.5,0,0,4,9,3800,0,1984,98042,47.3488,-122.095,2580,35775,true
569000.0,5,3.0,3670,10583,1.0,0,0,5,8,2060,1610,1952,98155,47.7589,-122.277,2720,13865,true
318500.0,4,2.0,1780,7350,1.0,0,0,5,7,900,880,1974,98058,47.4562,-122.158,1480,7350,true
487028.0,2,1.5,1295,1093,2.0,0,0,3,9,1105,190,2007,98112,47.6192,-122.299,1295,1413,true
240000.0,3,1.0,1350,7560,1.0,0,0,4,7,950,400,1959,98032,47.3784,-122.303,1470,7560,true
253000.0,3,2.25,1440,9806,1.0,0,0,3,7,1440,0,1965,98030,47.3857,-122.212,1590,9782,true
380000.0,5,1.75,1320,38125,1.0,0,0,4,7,1120,200,1947,98198,47.3937,-122.323,2360,15070,true
250000.0,2,0.75,700,16828,1.0,0,0,4,6,700,0,1958,98092,47.3009,-122.125,2010,29316,true
368500.0,2,1.75,2510,19141,2.0,0,0,3,9,2510,0,1977,98092,47.3103,-122.199,2400,13030,true
340000.0,3,1.0,3180,27586,1.0,0,0,3,8,1400,1780,1969,98022,47.1986,-121.967,2180,27586,true
400000.0,2,1.0,910,4000,1.0,0,0,3,7,910,0,1918,98136,47.5427,-122.388,1060,1346,true
835000.0,3,2.0,1570,4625,1.5,0,0,5,8,1570,0,1927,98117,47.68,-122.399,1760,4625,true
299000.0,3,2.5,2450,7062,2.0,0,0,3,8,2450,0,1993,98023,47.3061,-122.36,1960,7200,true
1.675e6,6,2.25,4910,6600,2.5,0,0,5,10,3580,1330,1910,98102,47.6458,-122.32,3280,5500,true
265000.0,3,2.0,1570,5706,1.0,0,0,3,7,1570,0,1998,98092,47.3156,-122.188,1570,5706,true
437500.0,4,2.5,2680,7513,2.0,0,0,3,8,2680,0,1998,98059,47.4956,-122.161,2640,7243,true
865000.0,3,1.75,2090,4725,2.0,0,0,3,7,1610,480,1947,98199,47.657,-122.394,1280,4725,false
626000.0,3,2.0,2150,7200,1.0,0,0,3,8,2150,0,1988,98029,47.5709,-122.018,2510,7222,true
247300.0,2,2.0,1140,1118,2.0,0,0,3,7,1040,100,2009,98144,47.596,-122.311,1140,1118,true
2.075e6,4,3.5,4230,20377,2.0,0,0,3,11,4230,0,1997,98004,47.5954,-122.206,3980,20489,true
425000.0,3,1.0,1790,6000,1.5,0,0,2,8,1790,0,1937,98108,47.5448,-122.32,1060,4000,true
905000.0,5,3.5,3100,10200,1.0,0,4,3,9,1660,1440,1970,98008,47.6134,-122.112,2700,10455,true
641250.0,3,2.5,2220,2550,3.0,0,2,3,10,2220,0,1990,98117,47.6963,-122.393,2200,5610,true
675000.0,4,2.5,2370,9679,2.0,0,0,3,8,2370,0,1984,98027,47.5631,-122.085,2290,7944,true
845000.0,4,2.75,4070,115434,2.0,0,0,3,9,4070,0,2002,98045,47.4843,-121.752,2970,95832,true
401500.0,4,1.0,1790,8400,1.0,0,0,4,7,1260,530,1954,98133,47.7627,-122.353,1470,8400,true
395000.0,3,2.5,1610,3755,2.0,0,0,3,7,1610,0,1987,98052,47.6825,-122.097,1300,3823,true
1.1e6,5,2.75,2830,18050,1.0,0,0,5,7,1630,1200,1958,98040,47.5773,-122.226,2370,14250,true
145000.0,3,1.0,1010,5490,1.0,0,0,3,6,1010,0,1954,98168,47.4762,-122.293,1740,10658,true
900000.0,3,1.0,1560,3825,1.5,0,0,3,8,1390,170,1930,98117,47.6803,-122.387,1700,5100,true
374500.0,3,1.5,1330,8636,1.0,0,0,4,7,1330,0,1968,98034,47.7289,-122.203,1370,7475,true
850000.0,4,2.25,2330,10451,2.0,0,0,4,8,2330,0,1965,98005,47.6044,-122.168,1880,8400,true
